                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.1511,                 42.686,                 2.2706,                 2.7248,                 53.541,                 1.4912,                      0,                      0,                      0,                      0,                      0,                 2.4821,                      0,                      0,                 2.2602,                      0,             0.00066296,             0.00066296,             0.00066296
